,ts_code,symbol,name,area,industry,fullname
1353,603677.SH,603677,奇精机械,浙江,机械基件,奇精机械股份有限公司
1354,603678.SH,603678,火炬电子,福建,元器件,福建火炬电子科技股份有限公司
1355,603679.SH,603679,华体科技,四川,电气设备,四川华体照明科技股份有限公司
1356,603680.SH,603680,今创集团,江苏,运输设备,今创集团股份有限公司
1357,603681.SH,603681,永冠新材,上海,化工原料,上海永冠众诚新材料科技(集团)股份有限公司
1358,603682.SH,603682,锦和商业,上海,房产服务,上海锦和商业经营管理股份有限公司
1359,603683.SH,603683,晶华新材,上海,化工原料,上海晶华胶粘新材料股份有限公司
1360,603685.SH,603685,晨丰科技,浙江,电气设备,浙江晨丰科技股份有限公司
1361,603686.SH,603686,龙马环卫,福建,环境保护,福建龙马环卫装备股份有限公司
1362,603687.SH,603687,大胜达,浙江,广告包装,浙江大胜达包装股份有限公司
1363,603688.SH,603688,石英股份,江苏,矿物制品,江苏太平洋石英股份有限公司
1364,603689.SH,603689,皖天然气,安徽,供气供热,安徽省天然气开发股份有限公司
1365,603690.SH,603690,至纯科技,上海,专用机械,上海至纯洁净系统科技股份有限公司
1366,603693.SH,603693,江苏新能,江苏,新型电力,江苏省新能源开发股份有限公司
1367,603696.SH,603696,安记食品,福建,食品,安记食品股份有限公司
1368,603697.SH,603697,有友食品,重庆,食品,有友食品股份有限公司
1369,603698.SH,603698,航天工程,北京,专用机械,航天长征化学工程股份有限公司
1370,603699.SH,603699,纽威股份,江苏,专用机械,苏州纽威阀门股份有限公司
1371,603700.SH,603700,宁水集团,浙江,电器仪表,宁波水表(集团)股份有限公司
1372,603701.SH,603701,德宏股份,浙江,汽车配件,浙江德宏汽车电子电器股份有限公司
1373,603703.SH,603703,盛洋科技,浙江,通信设备,浙江盛洋科技股份有限公司
1374,603706.SH,603706,东方环宇,新疆,供气供热,新疆东方环宇燃气股份有限公司
1375,603707.SH,603707,健友股份,江苏,化学制药,南京健友生化制药股份有限公司
1376,603708.SH,603708,家家悦,山东,超市连锁,家家悦集团股份有限公司
1377,603709.SH,603709,中源家居,浙江,家居用品,中源家居股份有限公司
1378,603711.SH,603711,香飘飘,浙江,软饮料,香飘飘食品股份有限公司
1379,603712.SH,603712,七一二,天津,通信设备,天津七一二通信广播股份有限公司
1380,603713.SH,603713,密尔克卫,上海,仓储物流,密尔克卫化工供应链服务股份有限公司
1381,603716.SH,603716,塞力医疗,湖北,医药商业,塞力斯医疗科技集团股份有限公司
1382,603717.SH,603717,天域生态,重庆,环境保护,天域生态环境股份有限公司
1383,603718.SH,603718,海利生物,上海,生物制药,上海海利生物技术股份有限公司
1384,603719.SH,603719,良品铺子,湖北,食品,良品铺子股份有限公司
1385,603721.SH,603721,中广天择,湖南,影视音像,中广天择传媒股份有限公司
1386,603722.SH,603722,阿科力,江苏,化工原料,无锡阿科力科技股份有限公司
1387,603725.SH,603725,天安新材,广东,塑料,广东天安新材料股份有限公司
1388,603726.SH,603726,朗迪集团,浙江,机械基件,浙江朗迪集团股份有限公司
1389,603727.SH,603727,博迈科,天津,石油开采,博迈科海洋工程股份有限公司
1390,603728.SH,603728,鸣志电器,上海,电气设备,上海鸣志电器股份有限公司
1391,603729.SH,603729,ST龙韵,上海,广告包装,上海龙韵文创科技集团股份有限公司
1392,603730.SH,603730,岱美股份,上海,汽车配件,上海岱美汽车内饰件股份有限公司
1393,603733.SH,603733,仙鹤股份,浙江,造纸,仙鹤股份有限公司
1394,603737.SH,603737,三棵树,福建,染料涂料,三棵树涂料股份有限公司
1395,603738.SH,603738,泰晶科技,湖北,元器件,泰晶科技股份有限公司
1396,603739.SH,603739,蔚蓝生物,山东,农业综合,青岛蔚蓝生物股份有限公司
1397,603755.SH,603755,日辰股份,山东,食品,青岛日辰食品股份有限公司
1398,603757.SH,603757,大元泵业,浙江,专用机械,浙江大元泵业股份有限公司
1399,603758.SH,603758,秦安股份,重庆,汽车配件,重庆秦安机电股份有限公司
1400,603759.SH,603759,海天股份,四川,水务,海天水务集团股份公司
1401,603766.SH,603766,隆鑫通用,重庆,摩托车,隆鑫通用动力股份有限公司
1402,603767.SH,603767,中马传动,浙江,汽车配件,浙江中马传动股份有限公司
1403,603768.SH,603768,常青股份,安徽,汽车配件,合肥常青机械股份有限公司
1404,603773.SH,603773,沃格光电,江西,元器件,江西沃格光电股份有限公司
1405,603776.SH,603776,永安行,江苏,公共交通,永安行科技股份有限公司
1406,603777.SH,603777,来伊份,上海,食品,上海来伊份股份有限公司
1407,603778.SH,603778,乾景园林,北京,建筑工程,北京乾景园林股份有限公司
1408,603779.SH,603779,威龙股份,山东,红黄酒,威龙葡萄酒股份有限公司
1409,603786.SH,603786,科博达,上海,汽车配件,科博达技术股份有限公司
1410,603787.SH,603787,新日股份,江苏,摩托车,江苏新日电动车股份有限公司
1411,603788.SH,603788,宁波高发,浙江,汽车配件,宁波高发汽车控制系统股份有限公司
1412,603789.SH,603789,星光农机,浙江,农用机械,星光农机股份有限公司
1413,603790.SH,603790,雅运股份,上海,染料涂料,上海雅运纺织化工股份有限公司
1414,603797.SH,603797,联泰环保,广东,环境保护,广东联泰环保股份有限公司
1415,603798.SH,603798,康普顿,山东,石油加工,青岛康普顿科技股份有限公司
1416,603799.SH,603799,华友钴业,浙江,小金属,浙江华友钴业股份有限公司
1417,603800.SH,603800,道森股份,江苏,专用机械,苏州道森钻采设备股份有限公司
1418,603801.SH,603801,志邦家居,安徽,家居用品,志邦家居股份有限公司
1419,603803.SH,603803,瑞斯康达,北京,通信设备,瑞斯康达科技发展股份有限公司
1420,603806.SH,603806,福斯特,浙江,塑料,杭州福斯特应用材料股份有限公司
1421,603808.SH,603808,歌力思,深圳,服饰,深圳歌力思服饰股份有限公司
1422,603809.SH,603809,豪能股份,四川,汽车配件,成都豪能科技股份有限公司
1423,603810.SH,603810,丰山集团,江苏,农药化肥,江苏丰山集团股份有限公司
1424,603811.SH,603811,诚意药业,浙江,化学制药,浙江诚意药业股份有限公司
1425,603813.SH,603813,原尚股份,广东,仓储物流,广东原尚物流股份有限公司
1426,603815.SH,603815,交建股份,安徽,建筑工程,安徽省交通建设股份有限公司
1427,603816.SH,603816,顾家家居,浙江,家居用品,顾家家居股份有限公司
1428,603817.SH,603817,海峡环保,福建,环境保护,福建海峡环保集团股份有限公司
1429,603818.SH,603818,曲美家居,北京,家居用品,曲美家居集团股份有限公司
1430,603819.SH,603819,神力股份,江苏,电气设备,常州神力电机股份有限公司
1431,603822.SH,603822,嘉澳环保,浙江,环境保护,浙江嘉澳环保科技股份有限公司
1432,603823.SH,603823,百合花,浙江,染料涂料,百合花集团股份有限公司
1433,603825.SH,603825,华扬联众,北京,互联网,华扬联众数字技术股份有限公司
1434,603826.SH,603826,坤彩科技,福建,染料涂料,福建坤彩材料科技股份有限公司
1435,603828.SH,603828,柯利达,江苏,装修装饰,苏州柯利达装饰股份有限公司
1436,603829.SH,603829,洛凯股份,江苏,电气设备,江苏洛凯机电股份有限公司
1437,603833.SH,603833,欧派家居,广东,家居用品,欧派家居集团股份有限公司
1438,603836.SH,603836,海程邦达,山东,仓储物流,海程邦达供应链管理股份有限公司
1439,603838.SH,603838,四通股份,广东,陶瓷,广东四通集团股份有限公司
1440,603839.SH,603839,安正时尚,浙江,服饰,安正时尚集团股份有限公司
1441,603843.SH,603843,正平股份,青海,建筑工程,正平路桥建设股份有限公司
1442,603848.SH,603848,好太太,广东,家居用品,广东好太太科技集团股份有限公司
1443,603855.SH,603855,华荣股份,上海,专用机械,华荣科技股份有限公司
1444,603856.SH,603856,东宏股份,山东,塑料,山东东宏管业股份有限公司
1445,603858.SH,603858,步长制药,山东,中成药,山东步长制药股份有限公司
1446,603859.SH,603859,能科科技,北京,软件服务,能科科技股份有限公司
1447,603860.SH,603860,中公高科,北京,路桥,中公高科养护科技股份有限公司
1448,603861.SH,603861,白云电器,广东,电气设备,广州白云电器设备股份有限公司
1449,603863.SH,603863,ST松炀,广东,造纸,广东松炀再生资源股份有限公司
1450,603866.SH,603866,桃李面包,辽宁,食品,桃李面包股份有限公司
1451,603867.SH,603867,新化股份,浙江,化工原料,浙江新化化工股份有限公司
1452,603868.SH,603868,飞科电器,上海,家用电器,上海飞科电器股份有限公司
1453,603869.SH,603869,新智认知,广西,软件服务,新智认知数字科技股份有限公司
1454,603871.SH,603871,嘉友国际,北京,仓储物流,嘉友国际物流股份有限公司
1455,603876.SH,603876,鼎胜新材,江苏,铝,江苏鼎胜新能源材料股份有限公司
1456,603877.SH,603877,太平鸟,浙江,服饰,宁波太平鸟时尚服饰股份有限公司
1457,603878.SH,603878,武进不锈,江苏,钢加工,江苏武进不锈股份有限公司
1458,603879.SH,603879,永悦科技,福建,化工原料,永悦科技股份有限公司
1459,603880.SH,603880,南卫股份,江苏,医疗保健,江苏南方卫材医药股份有限公司
1460,603881.SH,603881,数据港,上海,电信运营,上海数据港股份有限公司
1461,603882.SH,603882,金域医学,广东,医疗保健,广州金域医学检验集团股份有限公司
1462,603883.SH,603883,老百姓,湖南,医药商业,老百姓大药房连锁股份有限公司
1463,603885.SH,603885,吉祥航空,上海,空运,上海吉祥航空股份有限公司
1464,603886.SH,603886,元祖股份,上海,食品,上海元祖梦果子股份有限公司
1465,603887.SH,603887,城地香江,上海,软件服务,上海城地香江数据科技股份有限公司
1466,603888.SH,603888,新华网,北京,互联网,新华网股份有限公司
1467,603889.SH,603889,新澳股份,浙江,纺织,浙江新澳纺织股份有限公司
1468,603890.SH,603890,春秋电子,江苏,元器件,苏州春秋电子科技股份有限公司
1469,603893.SH,603893,瑞芯微,福建,半导体,瑞芯微电子股份有限公司
1470,603895.SH,603895,天永智能,上海,专用机械,上海天永智能装备股份有限公司
1471,603896.SH,603896,寿仙谷,浙江,中成药,浙江寿仙谷医药股份有限公司
1472,603897.SH,603897,长城科技,浙江,电气设备,浙江长城电工科技股份有限公司
1473,603898.SH,603898,好莱客,广东,家居用品,广州好莱客创意家居股份有限公司
1474,603899.SH,603899,晨光文具,上海,文教休闲,上海晨光文具股份有限公司
1475,603900.SH,603900,莱绅通灵,江苏,服饰,莱绅通灵珠宝股份有限公司
1476,603901.SH,603901,永创智能,浙江,专用机械,杭州永创智能设备股份有限公司
1477,603903.SH,603903,中持股份,北京,环境保护,中持水务股份有限公司
1478,603906.SH,603906,龙蟠科技,江苏,化工原料,江苏龙蟠科技股份有限公司
1479,603908.SH,603908,牧高笛,浙江,纺织,牧高笛户外用品股份有限公司
1480,603909.SH,603909,合诚股份,福建,建筑工程,合诚工程咨询集团股份有限公司
1481,603912.SH,603912,佳力图,江苏,专用机械,南京佳力图机房环境技术股份有限公司
1482,603915.SH,603915,国茂股份,江苏,机械基件,江苏国茂减速机股份有限公司
1483,603916.SH,603916,苏博特,江苏,化工原料,江苏苏博特新材料股份有限公司
1484,603917.SH,603917,合力科技,浙江,汽车配件,宁波合力科技股份有限公司
1485,603918.SH,603918,金桥信息,上海,软件服务,上海金桥信息股份有限公司
1486,603919.SH,603919,金徽酒,甘肃,白酒,金徽酒股份有限公司
1487,603920.SH,603920,世运电路,广东,元器件,广东世运电路科技股份有限公司
1488,603922.SH,603922,金鸿顺,江苏,汽车配件,苏州金鸿顺汽车部件股份有限公司
1489,603926.SH,603926,铁流股份,浙江,汽车配件,浙江铁流离合器股份有限公司
1490,603927.SH,603927,中科软,北京,软件服务,中科软科技股份有限公司
1491,603928.SH,603928,兴业股份,江苏,化工原料,苏州兴业材料科技股份有限公司
1492,603929.SH,603929,亚翔集成,江苏,装修装饰,亚翔系统集成科技(苏州)股份有限公司
1493,603931.SH,603931,格林达,浙江,化工原料,杭州格林达电子材料股份有限公司
1494,603933.SH,603933,睿能科技,福建,纺织机械,福建睿能科技股份有限公司
1495,603936.SH,603936,博敏电子,广东,元器件,博敏电子股份有限公司
1496,603937.SH,603937,丽岛新材,江苏,铝,江苏丽岛新材料股份有限公司
1497,603938.SH,603938,三孚股份,河北,化工原料,唐山三孚硅业股份有限公司
1498,603939.SH,603939,益丰药房,湖南,医药商业,益丰大药房连锁股份有限公司
1499,603948.SH,603948,建业股份,浙江,化工原料,浙江建业化工股份有限公司
1500,603949.SH,603949,雪龙集团,浙江,汽车配件,雪龙集团股份有限公司
1501,603950.SH,603950,长源东谷,湖北,汽车配件,襄阳长源东谷实业股份有限公司
1502,603955.SH,603955,大千生态,江苏,环境保护,大千生态环境集团股份有限公司
1503,603956.SH,603956,威派格,上海,专用机械,上海威派格智慧水务股份有限公司
1504,603958.SH,603958,哈森股份,江苏,服饰,哈森商贸(中国)股份有限公司
1505,603959.SH,603959,百利科技,湖南,建筑工程,湖南百利工程科技股份有限公司
1506,603960.SH,603960,克来机电,上海,专用机械,上海克来机电自动化工程股份有限公司
1507,603963.SH,603963,大理药业,云南,化学制药,大理药业股份有限公司
